record_id,governorate,city,region,year,month,date,latitude,longitude,utm32_easting,utm32_northing,population_density,urban_index,temperature_c,rainfall_mm,humidity_pct,ndvi_score,drought_pressure_score,electricity_pressure_score,tourism_pressure_score,observed_index,data_nature,observed_lag_1,observed_lag_2,observed_lag_3,observed_lag_6,observed_lag_12,rolling_mean_3,rolling_mean_6,target_stage1_tabular_score,target_stage2_lstm_score,lstm_agri_price_next_3m
EX24_Kairouan_2022_05,Kairouan,Kairouan,Centre,2022,5,2022-05-15,35.71429,10.167523,605606.68,3952887.92,130,45.0,27.45,54.88,51.59,31.15,74.45,76.57,8.14,78.36,données du projet,65.12,57.24,45.14,58.7,77.93,55.83333333333337,54.671666666666674,76.54,88.93,88.93
EX24_Kairouan_2022_06,Kairouan,Kairouan,Centre,2022,6,2022-06-15,35.674123,10.076479,597419.91,3948338.7,130,45.0,32.2,10.35,50.7,25.51,93.75,71.88,43.02,84.08,données du projet,78.36,65.12,57.24,56.59,91.14,66.90666666666671,57.948333333333345,100.0,89.15,89.15
EX24_Kairouan_2022_07,Kairouan,Kairouan,Centre,2022,7,2022-07-15,35.680192,10.099242,599472.49,3949034.57,130,45.0,35.0,4.44,48.43,33.55,89.09,64.19,35.29,90.17,données du projet,84.08,78.36,65.12,45.24,86.65,75.85333333333337,62.53,92.8,81.8,81.8
EX24_Kairouan_2022_08,Kairouan,Kairouan,Centre,2022,8,2022-08-15,35.685574,10.096666,599232.72,3949628.9,130,45.0,30.71,14.94,47.45,34.38,100.0,79.13,42.85,95.66,données du projet,90.17,84.08,78.36,45.14,90.45,84.20333333333338,70.01833333333333,97.86,72.35,72.35
EX24_Kairouan_2022_09,Kairouan,Kairouan,Centre,2022,9,2022-09-15,35.680585,10.127126,601995.35,3949106.78,130,45.0,27.78,29.19,47.82,30.77,87.05,72.85,37.41,83.2,données du projet,95.66,90.17,84.08,57.24,83.92,89.97000000000003,78.43833333333333,92.34,62.39,62.39
EX24_Kairouan_2022_10,Kairouan,Kairouan,Centre,2022,10,2022-10-15,35.67453,10.071326,596953.12,3948378.72,130,45.0,19.78,63.8,61.22,41.85,52.08,64.75,1.4,72.12,données du projet,83.2,95.66,90.17,65.12,73.49,89.67666666666669,82.765,65.1,60.3,60.3
EX24_Kairouan_2022_11,Kairouan,Kairouan,Centre,2022,11,2022-11-15,35.728687,10.076352,597342.08,3954390.54,130,45.0,18.64,48.85,72.89,52.28,51.63,51.62,16.68,65.48,données du projet,72.12,83.2,95.66,78.36,58.7,83.66000000000004,83.93166666666666,43.55,56.58,56.58
EX24_Kairouan_2022_12,Kairouan,Kairouan,Centre,2022,12,2022-12-15,35.691126,10.096206,599184.22,3950244.24,130,45.0,14.38,53.57,70.64,57.25,28.53,60.8,21.13,54.42,données du projet,65.48,72.12,83.2,84.08,56.59,73.60000000000004,81.78500000000001,58.25,54.09,54.09
EX24_Kairouan_2023_01,Kairouan,Kairouan,Centre,2023,1,2023-01-15,35.616345,10.093559,599036.96,3941947.26,130,45.0,16.22,64.06,83.81,58.03,28.86,67.26,15.52,55.68,données du projet,54.42,65.48,72.12,90.17,45.24,64.0066666666667,76.84166666666667,44.55,57.27,57.27
EX24_Kairouan_2023_02,Kairouan,Kairouan,Centre,2023,2,2023-02-15,35.652882,10.10954,600438.61,3946016.05,130,45.0,16.49,57.25,76.96,55.96,44.68,53.3,19.71,49.82,données du projet,55.68,54.42,65.48,95.66,45.14,58.526666666666706,71.09333333333333,45.2,69.84,69.84
EX24_Kairouan_2023_03,Kairouan,Kairouan,Centre,2023,3,2023-03-15,35.684586,10.115894,600973.93,3949539.01,130,45.0,22.61,37.26,60.88,46.92,58.73,56.96,10.12,60.76,données du projet,49.82,55.68,54.42,83.2,57.24,53.30666666666671,63.45333333333334,51.3,77.47,77.47
EX24_Kairouan_2023_04,Kairouan,Kairouan,Centre,2023,4,2023-04-15,35.676005,10.068983,596739.22,3948540.0,130,45.0,26.12,59.53,66.54,41.1,59.93,60.35,25.71,71.61,données du projet,60.76,49.82,55.68,72.12,65.12,55.42000000000004,59.71333333333334,58.33,83.54,83.54
EX24_Kairouan_2023_05,Kairouan,Kairouan,Centre,2023,5,2023-05-15,35.644917,10.084768,598205.82,3945107.53,130,45.0,28.16,26.65,52.37,32.8,80.78,76.0,3.33,68.22,données du projet,71.61,60.76,49.82,65.48,78.36,60.73000000000004,59.62833333333333,70.23,88.72,88.72
EX24_Kairouan_2023_06,Kairouan,Kairouan,Centre,2023,6,2023-06-15,35.73572,10.083078,597941.79,3955177.26,130,45.0,31.28,32.36,46.29,26.81,85.23,57.53,32.51,81.55,données du projet,68.22,71.61,60.76,54.42,84.08,66.86333333333337,60.085,100.0,88.09,88.09
EX24_Kairouan_2023_07,Kairouan,Kairouan,Centre,2023,7,2023-07-15,35.643584,10.10326,599881.73,3944978.36,130,45.0,34.19,19.97,38.51,19.48,100.0,73.99,36.19,96.51,données du projet,81.55,68.22,71.61,55.68,90.17,73.79333333333336,64.60666666666667,99.96,75.97,75.97
EX24_Kairouan_2023_08,Kairouan,Kairouan,Centre,2023,8,2023-08-15,35.666356,10.09262,598890.28,3947493.26,130,45.0,33.33,2.37,42.5,27.0,100.0,77.68,56.26,95.14,données du projet,96.51,81.55,68.22,49.82,95.66,82.09333333333338,71.41166666666666,70.28,70.36,70.36
EX24_Kairouan_2023_09,Kairouan,Kairouan,Centre,2023,9,2023-09-15,35.664247,10.067161,596588.56,3947234.01,130,45.0,31.03,20.54,52.37,36.1,70.08,68.77,35.15,77.91,données du projet,95.14,96.51,81.55,60.76,83.2,91.0666666666667,78.96499999999999,84.13,61.69,61.69
EX24_Kairouan_2023_10,Kairouan,Kairouan,Centre,2023,10,2023-10-15,35.64364,10.093057,598957.9,3944974.21,130,45.0,23.02,45.24,63.43,49.19,55.73,61.94,2.46,69.53,données du projet,77.91,95.14,96.51,71.61,72.12,89.85333333333337,81.82333333333334,59.85,61.77,61.77
EX24_Kairouan_2023_11,Kairouan,Kairouan,Centre,2023,11,2023-11-15,35.70133,10.063234,596188.51,3951343.22,130,45.0,17.99,51.88,71.64,44.61,38.56,66.25,22.05,60.61,données du projet,69.53,77.91,95.14,68.22,65.48,80.86000000000003,81.47666666666667,64.79,59.59,59.59
EX24_Kairouan_2023_12,Kairouan,Kairouan,Centre,2023,12,2023-12-15,35.675869,10.095548,599143.56,3948551.43,130,45.0,12.45,53.29,69.7,57.47,50.79,53.21,10.09,52.27,données du projet,60.61,69.53,77.91,81.55,54.42,69.35000000000004,80.20833333333333,68.01,54.59,54.59
EX24_Kairouan_2024_01,Kairouan,Kairouan,Centre,2024,1,2024-01-15,35.691818,10.077828,597520.49,3950302.67,130,45.0,17.15,47.48,74.26,48.93,37.01,55.33,17.85,52.82,données du projet,52.27,60.61,69.53,96.51,55.68,60.80333333333337,75.32833333333333,47.61,59.29,59.29
EX24_Kairouan_2024_02,Kairouan,Kairouan,Centre,2024,2,2024-02-15,35.633642,10.05215,595266.21,3943824.88,130,45.0,17.63,69.41,80.49,44.2,26.69,56.66,18.68,56.12,données du projet,52.82,52.27,60.61,95.14,49.82,55.23333333333337,68.04666666666667,42.08,60.12,60.12
EX24_Kairouan_2024_03,Kairouan,Kairouan,Centre,2024,3,2024-03-15,35.680049,10.061608,596066.97,3948981.23,130,45.0,21.41,57.54,65.95,52.04,50.63,67.35,7.92,59.73,données du projet,56.12,52.82,52.27,77.91,60.76,53.73666666666671,61.54333333333333,51.52,64.73,64.73
EX24_Kairouan_2024_04,Kairouan,Kairouan,Centre,2024,4,2024-04-15,35.648611,10.11918,601316.68,3945552.22,130,45.0,24.56,35.79,61.51,49.4,64.27,69.2,16.5,63.07,données du projet,59.73,56.12,52.82,69.53,71.61,56.223333333333365,58.51333333333333,57.63,76.07,76.07
EX24_Kairouan_2024_05,Kairouan,Kairouan,Centre,2024,5,2024-05-15,35.650109,10.090716,598737.99,3945689.35,130,45.0,30.57,22.86,57.43,38.46,67.66,60.05,8.27,58.36,données du projet,63.07,59.73,56.12,60.61,68.22,59.640000000000036,57.43666666666667,83.18,87.89,87.89
EX24_Kairouan_2024_06,Kairouan,Kairouan,Centre,2024,6,2024-06-15,35.646341,10.081325,597892.44,3945262.01,130,45.0,34.68,3.58,41.59,29.65,86.66,68.32,35.11,78.06,données du projet,58.36,63.07,59.73,52.27,81.55,60.386666666666706,57.06166666666667,91.99,92.44,92.44
EX24_Kairouan_2024_07,Kairouan,Kairouan,Centre,2024,7,2024-07-15,35.696076,10.186363,607335.31,3950888.17,130,45.0,36.36,2.87,48.98,24.96,100.0,71.59,33.62,91.16,données du projet,78.06,58.36,63.07,52.82,96.51,66.49666666666671,61.36000000000001,97.9,88.77,88.77
EX24_Kairouan_2024_08,Kairouan,Kairouan,Centre,2024,8,2024-08-15,35.682321,10.097755,599335.31,3949269.25,130,45.0,32.86,8.66,47.91,32.18,94.72,79.67,33.06,90.13,données du projet,91.16,78.06,58.36,56.12,95.14,75.86000000000004,67.75,77.18,76.44,76.44
EX24_Kairouan_2024_09,Kairouan,Kairouan,Centre,2024,9,2024-09-15,35.724304,10.03826,593902.16,3953867.26,130,45.0,30.93,23.68,53.55,28.64,80.54,71.06,48.22,88.89,données du projet,90.13,91.16,78.06,59.73,77.91,86.45000000000005,73.41833333333334,69.29,68.18,68.18
EX24_Kairouan_2024_10,Kairouan,Kairouan,Centre,2024,10,2024-10-15,35.632448,10.127724,602110.75,3943768.32,130,45.0,22.65,32.41,70.76,49.15,55.37,77.24,27.72,74.0,données du projet,88.89,90.13,91.16,63.07,69.53,90.06000000000004,78.27833333333334,73.52,60.76,60.76
EX24_Kairouan_2024_11,Kairouan,Kairouan,Centre,2024,11,2024-11-15,35.663324,10.105665,600074.76,3947170.25,130,45.0,18.59,58.72,73.04,59.49,51.15,67.13,27.25,69.16,données du projet,74.0,88.89,90.13,58.36,60.61,84.34000000000003,80.10000000000001,54.84,53.98,53.98
EX24_Kairouan_2024_12,Kairouan,Kairouan,Centre,2024,12,2024-12-15,35.703353,10.051991,595168.96,3951556.71,130,45.0,15.9,52.81,76.04,47.78,22.74,60.9,7.87,58.75,données du projet,69.16,74.0,88.89,78.06,52.27,77.35000000000004,81.89999999999999,61.83,63.13,63.13
EX24_Kairouan_2025_01,Kairouan,Kairouan,Centre,2025,1,2025-01-15,35.693249,10.131456,602371.04,3950515.95,130,45.0,14.56,52.68,68.67,57.3,35.19,58.1,14.14,53.06,données du projet,58.75,69.16,74.0,91.16,52.82,67.30333333333338,78.68166666666666,61.3,70.13,70.13
EX24_Kairouan_2025_02,Kairouan,Kairouan,Centre,2025,2,2025-02-15,35.728796,10.133972,602553.16,3954461.25,130,45.0,15.75,71.03,71.43,53.56,46.26,47.45,15.71,60.1,données du projet,53.06,58.75,69.16,90.13,56.12,60.32333333333337,72.33166666666666,68.78,70.1,70.1
EX24_Kairouan_2025_03,Kairouan,Kairouan,Centre,2025,3,2025-03-15,35.652487,10.066291,596523.97,3945928.87,130,45.0,19.68,51.33,74.01,48.85,63.59,70.44,15.36,73.19,données du projet,60.1,53.06,58.75,88.89,59.73,57.30333333333337,67.32666666666667,64.66,74.62,74.62
EX24_Kairouan_2025_04,Kairouan,Kairouan,Centre,2025,4,2025-04-15,35.65542,10.086919,598387.69,3946274.64,130,45.0,26.41,40.79,61.5,39.43,51.08,70.53,10.12,62.93,données du projet,73.19,60.1,53.06,74.0,63.07,62.1166666666667,64.71,64.51,83.22,83.22
EX24_Kairouan_2025_05,Kairouan,Kairouan,Centre,2025,5,2025-05-15,35.650117,10.085411,598257.7,3945684.92,130,45.0,28.57,23.44,58.67,44.67,80.78,78.32,15.91,72.13,données du projet,62.93,73.19,60.1,69.16,58.36,65.40666666666671,62.865,74.6,92.35,92.35
EX24_Kairouan_2025_06,Kairouan,Kairouan,Centre,2025,6,2025-06-15,35.71234,10.084352,598085.65,3952585.32,130,45.0,30.21,1.28,51.64,27.71,91.47,80.9,42.97,86.82,données du projet,72.13,62.93,73.19,58.75,78.06,69.4166666666667,63.36000000000001,88.19,90.13,90.13
EX24_Kairouan_2025_07,Kairouan,Kairouan,Centre,2025,7,2025-07-15,35.639382,10.070435,596914.92,3944479.37,130,45.0,32.96,23.9,38.83,27.96,90.95,87.17,31.09,90.14,données du projet,86.82,72.13,62.93,53.06,91.16,73.96000000000004,68.03833333333334,85.18,86.96,86.96
EX24_Kairouan_2025_08,Kairouan,Kairouan,Centre,2025,8,2025-08-15,35.703231,10.076518,597388.08,3951567.19,130,45.0,30.78,27.01,44.26,23.0,86.19,74.69,29.11,96.58,données du projet,90.14,86.82,72.13,60.1,90.13,83.03000000000003,74.21833333333333,81.41,79.81,79.81
EX24_Kairouan_2025_09,Kairouan,Kairouan,Centre,2025,9,2025-09-15,35.668981,10.148094,603907.91,3947841.71,130,45.0,29.63,24.45,55.21,38.1,84.59,73.28,36.17,83.94,données du projet,96.58,90.14,86.82,73.19,88.89,91.18000000000002,80.29833333333333,68.89,69.94,69.94
EX24_Kasserine_2017_01,Kasserine,Kasserine,Centre-Ouest,2017,1,2017-01-15,35.21293,8.833292,484827.14,3896669.29,75,34.0,15.36,47.78,69.85,50.11,31.71,38.07,0.0,55.75,données du projet,44.59,62.1,67.99,86.68,33.39,58.22666666666671,72.72833333333334,53.6,64.65,64.65
EX24_Kasserine_2017_02,Kasserine,Kasserine,Centre-Ouest,2017,2,2017-02-15,35.210291,8.872318,488378.66,3896371.43,75,34.0,17.71,42.18,78.66,52.28,51.91,48.87,26.86,59.54,données du projet,55.75,44.59,62.1,90.61,42.56,54.146666666666704,67.57333333333334,34.73,64.78,64.78
EX24_Kasserine_2017_03,Kasserine,Kasserine,Centre-Ouest,2017,3,2017-03-15,35.149372,8.807468,482463.14,3889625.04,75,34.0,21.55,43.36,61.96,41.81,54.44,55.5,11.85,57.42,données du projet,59.54,55.75,44.59,84.4,55.88,53.29333333333337,62.395,73.84,86.35,86.35
EX24_Kasserine_2017_04,Kasserine,Kasserine,Centre-Ouest,2017,4,2017-04-15,35.192998,8.873339,488469.16,3894453.54,75,34.0,23.83,33.29,57.67,39.37,75.69,53.62,25.86,72.03,données du projet,57.42,59.54,55.75,67.99,62.17,57.57000000000004,57.89833333333334,65.41,92.31,92.31
EX24_Kasserine_2017_05,Kasserine,Kasserine,Centre-Ouest,2017,5,2017-05-15,35.121788,8.814955,483139.36,3886564.72,75,34.0,26.54,38.25,48.6,29.77,87.46,66.95,26.22,82.52,données du projet,72.03,57.42,59.54,62.1,65.54,62.996666666666705,58.571666666666665,100.0,90.79,90.79
EX24_Kasserine_2017_06,Kasserine,Kasserine,Centre-Ouest,2017,6,2017-06-15,35.137212,8.783251,480254.31,3888281.03,75,34.0,32.17,5.28,38.65,22.07,98.9,70.85,39.68,94.62,données du projet,82.52,72.03,57.42,44.59,87.27,70.6566666666667,61.975,100.0,87.25,87.25
EX24_Kasserine_2017_07,Kasserine,Kasserine,Centre-Ouest,2017,7,2017-07-15,35.178265,8.839938,485425.81,3892823.95,75,34.0,37.11,28.94,40.16,25.71,91.25,71.53,40.03,94.08,données du projet,94.62,82.52,72.03,55.75,86.68,83.05666666666671,70.31333333333333,87.17,87.04,87.04
EX24_Kasserine_2017_08,Kasserine,Kasserine,Centre-Ouest,2017,8,2017-08-15,35.135803,8.804592,482198.17,3888120.77,75,34.0,34.64,37.9,44.03,25.32,79.5,63.95,30.84,83.69,données du projet,94.08,94.62,82.52,59.54,90.61,90.40666666666671,76.70166666666667,83.04,77.57,77.57
EX24_Kasserine_2017_09,Kasserine,Kasserine,Centre-Ouest,2017,9,2017-09-15,35.196825,8.818752,483500.51,3894885.56,75,34.0,30.95,36.66,53.8,29.14,87.4,59.51,32.69,90.42,données du projet,83.69,94.08,94.62,57.42,84.4,90.7966666666667,80.72666666666667,98.14,58.89,58.89
EX24_Kasserine_2017_10,Kasserine,Kasserine,Centre-Ouest,2017,10,2017-10-15,35.124688,8.866881,487871.08,3886878.76,75,34.0,23.59,18.43,62.47,36.07,75.65,45.17,15.89,78.55,données du projet,90.42,83.69,94.08,72.03,67.99,89.3966666666667,86.22666666666667,66.56,54.14,54.14
EX24_Kasserine_2017_11,Kasserine,Kasserine,Centre-Ouest,2017,11,2017-11-15,35.218079,8.846841,486061.14,3897238.42,75,34.0,16.51,47.19,67.86,49.18,40.92,49.09,13.5,65.19,données du projet,78.55,90.42,83.69,82.52,62.1,84.22000000000004,87.31333333333333,59.81,47.29,47.29
EX24_Kasserine_2017_12,Kasserine,Kasserine,Centre-Ouest,2017,12,2017-12-15,35.204997,8.828308,484372.02,3895790.39,75,34.0,15.9,31.36,71.65,49.38,43.61,52.64,19.29,45.92,données du projet,65.19,78.55,90.42,94.62,44.59,78.05333333333337,84.425,62.4,45.42,45.42
EX24_Kasserine_2018_01,Kasserine,Kasserine,Centre-Ouest,2018,1,2018-01-15,35.171532,8.814347,483094.32,3892081.37,75,34.0,14.83,43.9,76.07,64.15,35.82,61.06,2.86,52.27,données du projet,45.92,65.19,78.55,94.08,55.75,63.22000000000005,76.30833333333332,46.45,50.58,50.58
EX24_Kasserine_2018_02,Kasserine,Kasserine,Centre-Ouest,2018,2,2018-02-15,35.186796,8.87733,488831.66,3893765.22,75,34.0,15.56,48.83,72.92,55.04,35.88,56.9,26.73,47.05,données du projet,52.27,45.92,65.19,83.69,59.54,54.460000000000036,69.33999999999999,38.71,58.84,58.84
EX24_Kasserine_2018_03,Kasserine,Kasserine,Centre-Ouest,2018,3,2018-03-15,35.142193,8.866454,487834.82,3888820.12,75,34.0,22.71,55.49,68.31,41.34,45.32,58.59,18.84,45.55,données du projet,47.05,52.27,45.92,90.42,57.42,48.41333333333338,63.23333333333333,43.39,70.9,70.9
EX24_Kasserine_2018_04,Kasserine,Kasserine,Centre-Ouest,2018,4,2018-04-15,35.148767,8.846516,486019.72,3889551.78,75,34.0,26.67,19.99,58.33,35.25,74.64,53.24,20.42,55.41,données du projet,45.55,47.05,52.27,78.55,72.03,48.29000000000004,55.755,86.12,82.49,82.49
EX24_Kasserine_2018_05,Kasserine,Kasserine,Centre-Ouest,2018,5,2018-05-15,35.136855,8.876239,488725.46,3888226.94,75,34.0,29.03,12.32,51.56,31.5,98.82,66.28,11.67,80.58,données du projet,55.41,45.55,47.05,65.19,82.52,49.3366666666667,51.89833333333333,70.59,91.23,91.23
EX24_Kasserine_2018_06,Kasserine,Kasserine,Centre-Ouest,2018,6,2018-06-15,35.214211,8.833454,484842.08,3896811.37,75,34.0,33.07,42.72,40.96,23.57,76.58,65.94,40.77,84.65,données du projet,80.58,55.41,45.55,45.92,94.62,60.51333333333337,54.46333333333333,96.8,86.19,86.19
EX24_Kasserine_2018_07,Kasserine,Kasserine,Centre-Ouest,2018,7,2018-07-15,35.153678,8.840344,485458.43,3890097.25,75,34.0,34.65,6.46,36.46,36.63,100.0,70.8,51.09,93.99,données du projet,84.65,80.58,55.41,52.27,94.08,73.5466666666667,60.91833333333333,80.58,81.87,81.87
EX24_Kasserine_2018_08,Kasserine,Kasserine,Centre-Ouest,2018,8,2018-08-15,35.176369,8.846755,486046.24,3892612.75,75,34.0,35.5,30.36,39.97,21.89,96.17,62.49,43.06,93.13,données du projet,93.99,84.65,80.58,47.05,83.69,86.4066666666667,67.87166666666667,78.11,71.47,71.47
EX24_Kasserine_2018_09,Kasserine,Kasserine,Centre-Ouest,2018,9,2018-09-15,35.156771,8.870705,488224.16,3890436.27,75,34.0,31.76,44.5,50.22,25.67,77.6,59.04,38.45,82.51,données du projet,93.13,93.99,84.65,45.55,90.42,90.59000000000003,75.55166666666666,79.42,57.3,57.3
EX24_Kasserine_2018_10,Kasserine,Kasserine,Centre-Ouest,2018,10,2018-10-15,35.179363,8.829417,484468.06,3892947.39,75,34.0,22.7,36.92,58.19,45.67,69.47,49.89,5.31,71.84,données du projet,82.51,93.13,93.99,55.41,78.55,89.87666666666671,81.71166666666666,64.6,51.38,51.38
EX24_Kasserine_2018_11,Kasserine,Kasserine,Centre-Ouest,2018,11,2018-11-15,35.183299,8.830059,484527.25,3893383.71,75,34.0,19.82,52.71,73.09,49.72,46.27,33.54,6.61,57.71,données du projet,71.84,82.51,93.13,80.58,65.19,82.49333333333337,84.45,58.05,46.54,46.54
EX24_Kasserine_2018_12,Kasserine,Kasserine,Centre-Ouest,2018,12,2018-12-15,35.179789,8.835061,484982.04,3892993.74,75,34.0,18.08,53.38,78.38,47.46,33.62,46.71,18.85,50.11,données du projet,57.71,71.84,82.51,84.65,45.92,70.68666666666671,80.63833333333334,41.68,50.43,50.43
EX24_Kasserine_2019_01,Kasserine,Kasserine,Centre-Ouest,2019,1,2019-01-15,35.115213,8.869191,488080.2,3885827.7,75,34.0,16.42,35.42,68.19,48.5,33.99,40.38,7.79,49.68,données du projet,50.11,57.71,71.84,93.99,52.27,59.886666666666706,74.88166666666667,48.52,54.58,54.58
EX24_Kasserine_2019_02,Kasserine,Kasserine,Centre-Ouest,2019,2,2019-02-15,35.087195,8.915762,492321.34,3882716.02,75,34.0,16.35,28.11,73.49,54.24,43.96,45.91,8.37,50.64,données du projet,49.68,50.11,57.71,93.13,47.05,52.500000000000036,67.49666666666667,41.8,66.57,66.57
EX24_Kasserine_2019_03,Kasserine,Kasserine,Centre-Ouest,2019,3,2019-03-15,35.189178,8.875512,488666.45,3894029.57,75,34.0,20.35,52.14,73.84,53.17,51.53,58.96,9.15,52.92,données du projet,50.64,49.68,50.11,82.51,45.55,50.14333333333337,60.415,59.69,82.95,82.95
EX24_Kasserine_2019_04,Kasserine,Kasserine,Centre-Ouest,2019,4,2019-04-15,35.176713,8.83608,485074.26,3892652.44,75,34.0,26.8,15.71,53.48,31.06,67.65,48.1,11.33,66.48,données du projet,52.92,50.64,49.68,71.84,55.41,51.08000000000004,55.48333333333333,78.14,89.22,89.22
EX24_Kasserine_2019_05,Kasserine,Kasserine,Centre-Ouest,2019,5,2019-05-15,35.194187,8.861527,487394.06,3894586.74,75,34.0,29.26,21.61,52.47,28.19,84.88,57.3,17.66,86.85,données du projet,66.48,52.92,50.64,57.71,80.58,56.68000000000004,54.589999999999996,92.49,94.63,94.63
EX24_Kasserine_2019_06,Kasserine,Kasserine,Centre-Ouest,2019,6,2019-06-15,35.190567,8.834831,484963.1,3894189.07,75,34.0,35.64,8.59,50.8,23.38,100.0,67.11,46.72,97.21,données du projet,86.85,66.48,52.92,50.11,84.65,68.75000000000004,59.446666666666665,80.96,91.47,91.47
EX24_Kasserine_2019_07,Kasserine,Kasserine,Centre-Ouest,2019,7,2019-07-15,35.181243,8.873541,488485.92,3893149.81,75,34.0,35.85,7.3,37.82,16.55,100.0,58.47,42.67,92.06,données du projet,97.21,86.85,66.48,49.68,93.99,83.51333333333336,67.29666666666667,77.45,80.74,80.74
EX24_Kasserine_2019_08,Kasserine,Kasserine,Centre-Ouest,2019,8,2019-08-15,35.092332,8.828425,484361.09,3883295.91,75,34.0,34.27,21.6,40.11,26.29,100.0,62.99,37.92,90.46,données du projet,92.06,97.21,86.85,50.64,93.13,92.04000000000003,74.36,100.0,69.81,69.81
EX24_Kasserine_2019_09,Kasserine,Kasserine,Centre-Ouest,2019,9,2019-09-15,35.149525,8.797148,481523.11,3889643.87,75,34.0,30.54,25.9,56.51,31.78,89.93,49.26,32.56,82.86,données du projet,90.46,92.06,97.21,52.92,82.51,93.24333333333338,80.99666666666666,57.37,53.62,53.62
EX24_Kasserine_2019_10,Kasserine,Kasserine,Centre-Ouest,2019,10,2019-10-15,35.137403,8.910368,491834.61,3888284.35,75,34.0,21.31,58.24,61.49,46.44,56.66,64.11,8.55,67.07,données du projet,82.86,90.46,92.06,66.48,71.84,88.46000000000004,85.98666666666666,51.24,43.84,43.84
EX24_Kasserine_2019_11,Kasserine,Kasserine,Centre-Ouest,2019,11,2019-11-15,35.165276,8.860737,487317.62,3891380.62,75,34.0,17.7,36.39,68.47,38.54,51.87,53.98,14.19,52.79,données du projet,67.07,82.86,90.46,86.85,57.71,80.13000000000004,86.085,56.79,43.84,43.84
EX24_Kasserine_2019_12,Kasserine,Kasserine,Centre-Ouest,2019,12,2019-12-15,35.109506,8.773414,479351.22,3885210.43,75,34.0,17.14,37.83,74.59,44.59,42.36,51.49,1.06,45.5,données du projet,52.79,67.07,82.86,97.21,50.11,67.57333333333337,80.40833333333333,45.9,43.96,43.96
EX24_Kasserine_2020_01,Kasserine,Kasserine,Centre-Ouest,2020,1,2020-01-15,35.209919,8.815897,483243.3,3896338.21,75,34.0,17.22,45.9,71.11,50.97,34.38,60.52,2.71,37.78,données du projet,45.5,52.79,67.07,92.06,49.68,55.12000000000003,71.79,37.56,59.05,59.05
EX24_Kasserine_2020_02,Kasserine,Kasserine,Centre-Ouest,2020,2,2020-02-15,35.159496,8.852044,486525.05,3890740.78,75,34.0,15.17,60.64,68.16,43.48,49.51,53.63,15.49,45.88,données du projet,37.78,45.5,52.79,90.46,50.64,45.356666666666705,62.74333333333333,54.43,70.04,70.04
EX24_Kasserine_2020_03,Kasserine,Kasserine,Centre-Ouest,2020,3,2020-03-15,35.137812,8.866066,487798.79,3888334.3,75,34.0,21.99,23.4,69.41,48.51,49.34,52.58,11.36,57.58,données du projet,45.88,37.78,45.5,82.86,52.92,43.05333333333338,55.31333333333333,54.34,75.28,75.28
EX24_Kasserine_2020_04,Kasserine,Kasserine,Centre-Ouest,2020,4,2020-04-15,35.227275,8.821729,483777.54,3898262.02,75,34.0,25.94,26.69,60.29,34.93,59.42,62.7,15.51,69.91,données du projet,57.58,45.88,37.78,67.07,66.48,47.08000000000004,51.1,89.61,77.41,77.41
EX24_Kasserine_2020_05,Kasserine,Kasserine,Centre-Ouest,2020,5,2020-05-15,35.15731,8.844805,485865.37,3890499.39,75,34.0,25.11,19.32,42.44,41.9,82.82,61.03,12.45,79.24,données du projet,69.91,57.58,45.88,52.79,86.85,57.79000000000004,51.57333333333333,84.65,81.78,81.78
EX24_Kasserine_2020_06,Kasserine,Kasserine,Centre-Ouest,2020,6,2020-06-15,35.162059,8.862896,487513.75,3891023.64,75,34.0,32.8,28.92,40.68,25.79,93.97,59.17,34.07,80.69,données du projet,79.24,69.91,57.58,45.5,97.21,68.91000000000004,55.98166666666666,92.36,80.39,80.39
